  8.4008509e-005  9.9079100e-005  9.8927960e-005  9.9991923e-005  1.0000141e-004  1.2773556e-003  1.7522373e-003  1.7814137e-003  1.8047372e-003  1.8140382e-003 -1.1998867e-002 -2.5307934e-003 -2.0075755e-004 -1.3990456e-004  4.5502009e-004
  9.6671329e-005  1.1696908e-004  1.1724154e-004  1.1854023e-004  1.1867548e-004  1.2533282e-003  1.8242122e-003  1.8813417e-003  1.9048219e-003  1.9209730e-003 -1.3126689e-002 -3.4580727e-003 -1.7817220e-004 -2.0168744e-004  5.7272713e-004
  1.0883646e-004  1.3532460e-004  1.3634944e-004  1.3788092e-004  1.3821928e-004  1.1783034e-003  1.8451250e-003  1.9402106e-003  1.9632328e-003  1.9879835e-003 -1.3962897e-002 -4.5181407e-003 -1.9502318e-004 -2.5146784e-004  6.9043549e-004
  1.2001629e-004  1.5363530e-004  1.5584516e-004  1.5760451e-004  1.5823992e-004  1.0568800e-003  1.8150703e-003  1.9587967e-003  1.9814371e-003  2.0163271e-003 -1.4433665e-002 -5.6841931e-003 -2.7740385e-004 -2.7943407e-004  7.9982036e-004
  1.2981248e-004  1.7143324e-004  1.7536857e-004  1.7735662e-004  1.7839662e-004  9.0225714e-004  1.7424597e-003  1.9455913e-003  1.9689905e-003  2.0151649e-003 -1.4493713e-002 -6.9179407e-003 -4.5425737e-004 -2.7627975e-004  8.9171405e-004
  1.3797080e-004  1.8834720e-004  1.9465349e-004  1.9688939e-004  1.9845022e-004  7.3000859e-004  1.6382430e-003  1.9108923e-003  1.9376338e-003  1.9956662e-003 -1.4133482e-002 -8.1700583e-003 -7.5446593e-004 -2.3408735e-004  9.5743992e-004
  1.4438445e-004  2.0410982e-004  2.1352707e-004  2.1606447e-004  2.1826465e-004  5.5398389e-004  1.5122589e-003  1.8630766e-003  1.8975251e-003  1.9672723e-003 -1.3376867e-002 -9.3831323e-003 -1.2029962e-003 -1.4803878e-004  9.8987905e-004
  1.4912650e-004  2.1859830e-004  2.3194228e-004  2.3488845e-004  2.3784107e-004  3.9624274e-004  1.3835784e-003  1.8189405e-003  1.8674854e-003  1.9480007e-003 -1.2288133e-002 -1.0496932e-002 -1.8188161e-003 -1.8816526e-005  9.8328558e-004
  1.5246055e-004  2.3185732e-004  2.4999306e-004  2.5352977e-004  2.5733438e-004  2.7277449e-004  1.2666338e-003  1.7898963e-003  1.8610558e-003  1.9505830e-003 -1.0965769e-002 -1.1451615e-002 -2.6102284e-003  1.4695493e-004  9.3522743e-004
  1.5469488e-004  2.4396871e-004  2.6777717e-004  2.7218172e-004  2.7691664e-004  1.7652436e-004  1.1544052e-003  1.7653265e-003  1.8696508e-003  1.9657237e-003 -9.5072055e-003 -1.2193415e-002 -3.5684876e-003  3.3558490e-004  8.4815446e-004
  1.5609873e-004  2.5498271e-004  2.8532310e-004  2.9098711e-004  2.9670330e-004  1.0675750e-004  1.0475769e-003  1.7420257e-003  1.8917395e-003  1.9914040e-003 -8.0009553e-003 -1.2684237e-002 -4.6685118e-003  5.2333523e-004  7.2642588e-004
  1.5688960e-004  2.6491787e-004  3.0258866e-004  3.1003186e-004  3.1674967e-004  5.3891616e-005  9.3909260e-004  1.7090857e-003  1.9174720e-003  2.0176221e-003 -6.5167078e-003 -1.2902410e-002 -5.8676905e-003  6.7878368e-004  5.7728881e-004
  1.5717963e-004  2.7371646e-004  3.1941845e-004  3.2929527e-004  3.3700497e-004  6.4820679e-006  8.2071996e-004  1.6548034e-003  1.9353526e-003  2.0331572e-003 -5.0968291e-003 -1.2845069e-002 -7.1083261e-003  7.6433212e-004  4.0922383e-004
  1.5695292e-004  2.8122624e-004  3.3553117e-004  3.4862771e-004  3.5729463e-004 -4.9581279e-005  6.8176861e-004  1.5657157e-003  1.9310953e-003  2.0244769e-003 -3.7518380e-003 -1.2526800e-002 -8.3214499e-003  7.3969869e-004  2.3073678e-004
  1.5614117e-004  2.8727601e-004  3.5060329e-004  3.6782359e-004  3.7739805e-004 -1.1065205e-004  5.2910173e-004  1.4468505e-003  1.9077922e-003  1.9959009e-003 -2.4817531e-003 -1.1977462e-002 -9.4355882e-003  5.6547527e-004  4.7181517e-005
  1.5469309e-004  2.9174207e-004  3.6434567e-004  3.8668692e-004  3.9711858e-004 -1.7696338e-004  3.6535098e-004  1.3000473e-003  1.8642805e-003  1.9478958e-003 -1.2823690e-003 -1.1233628e-002 -1.0381656e-002  2.0995859e-004 -1.3848820e-004
  1.5259399e-004  2.9456385e-004  3.7652958e-004  4.0504734e-004  4.1630302e-004 -2.4097582e-004  2.0050324e-004  1.1355346e-003  1.8068743e-003  1.8886769e-003 -1.5435471e-004 -1.0335117e-002 -1.1100469e-002 -3.4750495e-004 -3.2801477e-004
  1.4995841e-004  2.9583286e-004  3.8708547e-004  4.2285104e-004  4.3493434e-004 -2.8441952e-004  5.4991971e-005  9.7489376e-004  1.7525909e-003  1.8372536e-003  8.7791534e-004 -9.3196869e-003 -1.1549446e-002 -1.1127860e-003 -5.2868149e-004
  1.4705697e-004  2.9581820e-004  3.9613645e-004  4.4018942e-004  4.5316020e-004 -2.9438874e-004 -5.6086324e-005  8.3504431e-004  1.7134829e-003  1.8075467e-003  1.7665347e-003 -8.2178558e-003 -1.1704796e-002 -2.0739081e-003 -7.5193031e-004
  1.4421311e-004  2.9486488e-004  4.0390206e-004  4.5720163e-004  4.7119316e-004 -2.7322294e-004 -1.3263501e-004  7.1831822e-004  1.6870776e-003  1.7986122e-003  2.4619588e-003 -7.0525021e-003 -1.1560614e-002 -3.2013971e-003 -1.0122270e-003
  1.4174175e-004  2.9333502e-004  4.1064235e-004  4.7402101e-004  4.8925279e-004 -2.2028900e-004 -1.7132027e-004  6.3045903e-004  1.6747142e-003  1.8127877e-003  2.9181779e-003 -5.8426532e-003 -1.1129657e-002 -4.4518974e-003 -1.3278251e-003
  1.3992724e-004  2.9158849e-004  4.1663920e-004  4.9076200e-004  5.0754637e-004 -1.4230945e-004 -1.7592102e-004  5.7005980e-004  1.6712839e-003  1.8452779e-003  3.1009618e-003 -4.6037217e-003 -1.0440085e-002 -5.7705422e-003 -1.7182261e-003
  1.3895886e-004  2.8992014e-004  4.2213230e-004  5.0746432e-004  5.2620578e-004 -5.1535735e-005 -1.5565988e-004  5.3007585e-004  1.6669700e-003  1.8857980e-003  2.9993980e-003 -3.3505826e-003 -9.5316496e-003 -7.0956567e-003 -2.2025535e-003
  1.3891177e-004  2.8854031e-004  4.2729727e-004  5.2408116e-004  5.4526762e-004  4.1495144e-005 -1.1822092e-004  5.0471881e-004  1.6542825e-003  1.9255774e-003  2.6271281e-003 -2.1004979e-003 -8.4523619e-003 -8.3639691e-003 -2.7981717e-003
  1.3975505e-004  2.8757986e-004  4.3224760e-004  5.4049220e-004  5.6467821e-004  1.2615117e-004 -7.1825791e-005  4.8734673e-004  1.6260043e-003  1.9553405e-003  2.0213826e-003 -8.7396402e-004 -7.2543155e-003 -9.5149823e-003 -3.5184395e-003
  1.4131937e-004  2.8705185e-004  4.3699331e-004  5.5647339e-004  5.8425609e-004  1.8542505e-004 -3.1810683e-005  4.6390471e-004  1.5685998e-003  1.9588155e-003  1.2501497e-003  3.0499438e-004 -5.9886582e-003 -1.0495107e-002 -4.3704026e-003
  1.4329239e-004  2.8683794e-004  4.4142454e-004  5.7169108e-004  6.0368006e-004  2.0777412e-004 -9.1318392e-006  4.2448532e-004  1.4736593e-003  1.9243375e-003  4.0736853e-004  1.4076673e-003 -4.7034385e-003 -1.1262199e-002 -5.3545420e-003
  1.4529028e-004  2.8674771e-004  4.4536902e-004  5.8576836e-004  6.2255131e-004  1.9045190e-004 -7.2552319e-006  3.6651331e-004  1.3409198e-003  1.8480641e-003 -4.0308543e-004  2.4029830e-003 -3.4424514e-003 -1.1787754e-002 -6.4640605e-003
  1.4695977e-004  2.8660745e-004  4.4867953e-004  5.9837981e-004  6.4048605e-004  1.4230091e-004 -1.9366121e-005  2.9758595e-004  1.1809198e-003  1.7368479e-003 -1.0889568e-003  3.2610208e-003 -2.2452748e-003 -1.2057743e-002 -7.6846178e-003
  1.4805597e-004  2.8632593e-004  4.5129869e-004  6.0932160e-004  6.5718557e-004  7.6115219e-005 -3.5776522e-005  2.2807618e-004  1.0074157e-003  1.6008728e-003 -1.5830411e-003  3.9574201e-003 -1.1465137e-003 -1.2071964e-002 -8.9936927e-003
  1.4842174e-004  2.8586452e-004  4.5322798e-004  6.1848407e-004  6.7241107e-004 -3.3858559e-006 -5.5641382e-005  1.5940394e-004  8.2546044e-004  1.4419503e-003 -1.8371094e-003  4.4761826e-003 -1.7368447e-004 -1.1843160e-002 -1.0360288e-002
  1.4794502e-004  2.8518810e-004  4.5447761e-004  6.2580297e-004  6.8593932e-004 -9.1926356e-005 -7.9086604e-005  9.1899860e-005  6.3906428e-004  1.2613857e-003 -1.8182716e-003  4.8091085e-003  6.5269665e-004 -1.1396988e-002 -1.1746995e-002
  1.4658182e-004  2.8428402e-004  4.5508413e-004  6.3127665e-004  6.9758601e-004 -1.8020922e-004 -1.0148466e-004  3.0514502e-005  4.5671756e-004  1.0656766e-003 -1.5157919e-003  4.9563103e-003  1.3179176e-003 -1.0770384e-002 -1.3112076e-002
  1.4440738e-004  2.8321226e-004  4.5515919e-004  6.3501259e-004  7.0726021e-004 -2.5373561e-004 -1.1291588e-004 -1.4680406e-005  2.9174142e-004  8.6699711e-004 -9.5048165e-004  4.9272947e-003  1.8117696e-003 -1.0008655e-002 -1.4411269e-002
  1.4161094e-004  2.8210320e-004  4.5488522e-004  6.3721966e-004  7.1496549e-004 -3.0424946e-004 -1.0920714e-004 -3.9583718e-005  1.5108408e-004  6.7207895e-004 -1.6926748e-004  4.7416768e-003  2.1291932e-003 -9.1618942e-003 -1.5598811e-002
  1.3843693e-004  2.8110532e-004  4.5446081e-004  6.3814891e-004  7.2075031e-004 -3.2899191e-004 -9.0894397e-005 -4.5063542e-005  3.6233474e-005  4.8316430e-004  7.6621062e-004  4.4265575e-003  2.2704171e-003 -8.2826596e-003 -1.6629799e-002
  1.3513171e-004  2.8034073e-004  4.5405347e-004  6.3804118e-004  7.2466525e-004 -3.3034372e-004 -6.2712740e-005 -3.6454317e-005 -5.6345442e-005  2.9843512e-004  1.7905622e-003  4.0136058e-003  2.2410386e-003 -7.4234805e-003 -1.7462455e-002
  1.3189265e-004  2.7986382e-004  4.5375576e-004  6.3707739e-004  7.2672276e-004 -3.1570894e-004 -3.3465489e-005 -2.3403222e-005 -1.3509778e-004  1.1207111e-004  2.8453934e-003  3.5361355e-003  2.0519990e-003 -6.6343182e-003 -1.8060248e-002
  1.2883313e-004  2.7963537e-004  4.5355716e-004  6.3534430e-004  7.2687157e-004 -2.9445936e-004 -1.3075425e-005 -1.6872798e-005 -2.1039432e-004 -8.2866917e-005  3.8860743e-003  3.0263260e-003  1.7188717e-003 -5.9602028e-003 -1.8394067e-002
  1.2595416e-004  2.7950176e-004  4.5332163e-004  6.3280615e-004  7.2497557e-004 -2.7966256e-004 -1.4502182e-005 -3.0995115e-005 -2.9636709e-004 -2.9641666e-004  4.8886511e-003  2.5136656e-003  1.2613866e-003 -5.4386668e-003 -1.8443660e-002
  1.2317957e-004  2.7923561e-004  4.5282729e-004  6.2933851e-004  7.2085355e-004 -2.7366997e-004 -3.9546178e-005 -6.8808888e-005 -3.9659174e-004 -5.2758033e-004  5.8394693e-003  2.0229636e-003  7.0026283e-004 -5.0981693e-003 -1.8200074e-002
  1.2048978e-004  2.7867363e-004  4.5190378e-004  6.2486092e-004  7.1441546e-004 -2.6283600e-004 -7.3595730e-005 -1.1697197e-004 -4.9868909e-004 -7.5914798e-004  6.7102955e-003  1.5754992e-003  5.3741576e-005 -4.9555008e-003 -1.7666528e-002
  1.1803102e-004  2.7783091e-004  4.5054623e-004  6.1944729e-004  7.0577421e-004 -2.2769331e-004 -9.5588901e-005 -1.5573283e-004 -5.8413364e-004 -9.6775379e-004  7.4435005e-003  1.1912451e-003 -6.6343371e-004 -5.0132186e-003 -1.6857301e-002
  1.1608849e-004  2.7688170e-004  4.4889557e-004  6.1330448e-004  6.9522304e-004 -1.5994384e-004 -9.4757146e-005 -1.7568952e-004 -6.4483879e-004 -1.1407096e-003  7.9643649e-003  8.8870480e-004 -1.4377251e-003 -5.2590113e-003 -1.5795696e-002
  1.1492037e-004  2.7600242e-004  4.4708106e-004  6.0661466e-004  6.8307441e-004 -7.3258775e-005 -8.1446523e-005 -1.8857171e-004 -6.9380622e-004 -1.2868760e-003  8.2161975e-003  6.8110218e-004 -2.2527037e-003 -5.6678345e-003 -1.4512350e-002
  1.1465256e-004  2.7527321e-004  4.4512226e-004  5.9943814e-004  6.6955724e-004  1.9624145e-005 -6.4580388e-005 -2.0458335e-004 -7.4239646e-004 -1.4141137e-003  8.1725348e-003  5.6987520e-004 -3.0893137e-003 -6.2065494e-003 -1.3046118e-002
  1.1531264e-004  2.7471483e-004  4.4296766e-004  5.9175335e-004  6.5484973e-004  1.1182046e-004 -4.7136197e-005 -2.2773355e-004 -7.9561368e-004 -1.5247137e-003  7.8300079e-003  5.4417692e-004 -3.9265501e-003 -6.8360687e-003 -1.1442619e-002
  1.1687147e-004  2.7432955e-004  4.4053871e-004  5.8350267e-004  6.3911682e-004  1.9889744e-004 -2.9856001e-005 -2.5941527e-004 -8.5565000e-004 -1.6190489e-003  7.2020069e-003  5.8267268e-004 -4.7418121e-003 -7.5129302e-003 -9.7518129e-003
  1.1927094e-004  2.7412544e-004  4.3775858e-004  5.7462332e-004  6.2253164e-004  2.7951318e-004 -1.0843184e-005 -2.9789438e-004 -9.2135275e-004 -1.6951082e-003  6.3128299e-003  6.5541477e-004 -5.5118791e-003 -8.1913718e-003 -8.0259168e-003
  1.2242817e-004  2.7411523e-004  4.3455621e-004  5.6505357e-004  6.0527210e-004  3.5007360e-004  8.9217411e-006 -3.4374993e-004 -9.9365457e-004 -1.7539496e-003  5.1976519e-003  7.2673559e-004 -6.2132469e-003 -8.8251545e-003 -6.3167964e-003
  1.2619366e-004  2.7426728e-004  4.3082320e-004  5.5469196e-004  5.8747025e-004  4.0087602e-004  2.1540345e-005 -4.0386815e-004 -1.0795757e-003 -1.8036818e-003  3.9097571e-003  7.5769722e-004 -6.8222507e-003 -9.3698098e-003 -4.6737033e-003
  1.3033282e-004  2.7447795e-004  4.2639244e-004  5.4337798e-004  5.6918362e-004  4.2463648e-004  2.0512477e-005 -4.8310811e-004 -1.1839146e-003 -1.8510911e-003  2.5188728e-003  7.0791715e-004 -7.3170636e-003 -9.7853278e-003 -3.1422855e-003
  1.3454542e-004  2.7458013e-004  4.2105278e-004  5.3090852e-004  5.5040318e-004  4.1552671e-004 -3.5640111e-007 -5.8542744e-004 -1.3103980e-003 -1.9026955e-003  1.1057092e-003  5.3971011e-004 -7.6793776e-003 -1.0037424e-002 -1.7628480e-003
  1.3850301e-004  2.7436892e-004  4.1458029e-004  5.1707080e-004  5.3107880e-004  3.7373264e-004 -4.2414593e-005 -7.0943408e-004 -1.4572493e-003 -1.9601911e-003 -2.4873462e-004  2.2183637e-004 -7.8968560e-003 -1.0098755e-002 -5.6936707e-004
  1.4188296e-004  2.7362456e-004  4.0676544e-004  5.0167104e-004  5.1114179e-004  3.0022189e-004 -1.0727050e-004 -8.5364688e-004 -1.6224538e-003 -2.0255745e-003 -1.4696950e-003 -2.6598460e-004 -7.9641902e-003 -9.9492000e-003  4.1211878e-004
  1.4436969e-004  2.7210416e-004  3.9740745e-004  4.8453025e-004  4.9049611e-004  1.9542215e-004 -1.9791783e-004 -1.0178177e-003 -1.8050837e-003 -2.1023081e-003 -2.4902913e-003 -9.3047673e-004 -7.8835758e-003 -9.5765938e-003  1.1643731e-003
  1.4568920e-004  2.6956900e-004  3.8634194e-004  4.6551338e-004  4.6904458e-004  6.7194118e-005 -3.1050379e-004 -1.1949206e-003 -1.9972907e-003 -2.1871409e-003 -3.2617612e-003 -1.7638788e-003 -7.6659622e-003 -8.9776853e-003  1.6787464e-003
  1.4565339e-004  2.6582480e-004  3.7347938e-004  4.4456916e-004  4.4672750e-004 -7.5185227e-005 -4.3996824e-004 -1.3770307e-003 -2.1901883e-003 -2.2758128e-003 -3.7598235e-003 -2.7423294e-003 -7.3302073e-003 -8.1578226e-003  1.9560170e-003
  1.4412564e-004  2.6068713e-004  3.5876624e-004  4.2169252e-004  4.2348579e-004 -2.3072404e-004 -5.8937396e-004 -1.5648796e-003 -2.3834267e-003 -2.3724459e-003 -3.9749448e-003 -3.8265728e-003 -6.8999931e-003 -7.1309954e-003  2.0070808e-003
  1.4097530e-004  2.5393886e-004  3.4213618e-004  3.9687683e-004  3.9921557e-004 -3.9922828e-004 -7.6218196e-004 -1.7603013e-003 -2.5776946e-003 -2.4818578e-003 -3.9059594e-003 -4.9661746e-003 -6.4018448e-003 -5.9210201e-003  1.8516779e-003
  1.3606590e-004  2.4532316e-004  3.2349544e-004  3.7009944e-004  3.7375818e-004 -5.8206770e-004 -9.6285438e-004 -1.9669468e-003 -2.7755153e-003 -2.6101762e-003 -3.5564095e-003 -6.1027014e-003 -5.8625124e-003 -4.5613344e-003  1.5176336e-003
  1.2927719e-004  2.3457180e-004  3.0274265e-004  3.4134088e-004  3.4692543e-004 -7.7464465e-004 -1.1892032e-003 -2.1826865e-003 -2.9737503e-003 -2.7571739e-003 -2.9395187e-003 -7.1737458e-003 -5.3077148e-003 -3.0945765e-003  1.0390472e-003
  1.2055895e-004  2.2146658e-004  2.7982145e-004  3.1063577e-004  3.1855812e-004 -9.6757852e-004 -1.4334121e-003 -2.4006417e-003 -3.1647305e-003 -2.9172616e-003 -2.0855250e-003 -8.1154996e-003 -4.7605981e-003 -1.5706744e-003  4.5505967e-004
  1.1002345e-004  2.0594129e-004  2.5481382e-004  2.7816350e-004  2.8862568e-004 -1.1378089e-003 -1.6729002e-003 -2.6000182e-003 -3.3271802e-003 -3.0703082e-003 -1.0589732e-003 -8.8662915e-003 -4.2420378e-003 -4.4898874e-005 -1.9247248e-004
  9.7974566e-005  1.8812335e-004  2.2797354e-004  2.4427819e-004  2.5726574e-004 -1.2701242e-003 -1.8915240e-003 -2.7672464e-003 -3.4474271e-003 -3.2027904e-003  4.6333250e-005 -9.3677190e-003 -3.7671248e-003  1.4260667e-003 -8.5874929e-004
  8.4869711e-005  1.6831092e-004  1.9969591e-004  2.0947437e-004  2.2475995e-004 -1.3490653e-003 -2.0713021e-003 -2.8875761e-003 -3.5110702e-003 -3.2994359e-003  1.1144819e-003 -9.5710613e-003 -3.3442012e-003  2.7853821e-003 -1.4988269e-003
  7.1230093e-005  1.4689928e-004  1.7043855e-004  1.7430284e-004  1.9145999e-004 -1.3773268e-003 -2.2108082e-003 -2.9632729e-003 -3.5212455e-003 -3.3615052e-003  2.0329993e-003 -9.4407628e-003 -2.9710349e-003  3.9790977e-003 -2.0680690e-003
  5.7512734e-005  1.2426749e-004  1.4060480e-004  1.3924843e-004  1.5767518e-004 -1.3650089e-003 -2.3147510e-003 -3.0029186e-003 -3.4880057e-003 -3.3962219e-003  2.7145515e-003 -8.9612207e-003 -2.6344909e-003  4.9569654e-003 -2.5254410e-003
  4.4067316e-005  1.0074540e-004  1.1051044e-004  1.0469052e-004  1.2364202e-004 -1.3234256e-003 -2.3882958e-003 -3.0154154e-003 -3.4223777e-003 -3.4109285e-003  3.1040859e-003 -8.1395611e-003 -2.3121337e-003  5.6748155e-003 -2.8361177e-003
  3.1183491e-005  7.6665932e-005  8.0438954e-005  7.0951608e-005  8.9580657e-005 -1.2532358e-003 -2.4257066e-003 -2.9983248e-003 -3.3246997e-003 -3.4015741e-003  3.1667547e-003 -7.0055560e-003 -1.9768530e-003  6.0975719e-003 -2.9742699e-003
  1.9055633e-005  5.2330162e-005  5.0612190e-005  3.8261853e-005  5.5665501e-005 -1.1727759e-003 -2.4391130e-003 -2.9663957e-003 -3.2130729e-003 -3.3813701e-003  2.9033718e-003 -5.6060628e-003 -1.5969647e-003  6.2043668e-003 -2.9220324e-003
  7.7122177e-006  2.7931963e-005  2.1122856e-005  6.6863376e-006  2.1956282e-005 -1.0968246e-003 -2.4378562e-003 -2.9307128e-003 -3.1023892e-003 -3.3600583e-003  2.3538798e-003 -4.0049846e-003 -1.1415316e-003  5.9891151e-003 -2.6728564e-003
 -2.9859103e-006  3.5459241e-006 -8.0681802e-006 -2.3881272e-005 -1.1607023e-005 -1.0440636e-003 -2.4364692e-003 -2.9065652e-003 -3.0120100e-003 -3.3518667e-003  1.5973968e-003 -2.2768149e-003 -5.8379798e-004  5.4632789e-003 -2.2314922e-003
 -1.3327256e-005 -2.0869578e-005 -3.7118773e-005 -5.3707090e-005 -4.5194196e-005 -1.0256343e-003 -2.4436701e-003 -2.9024247e-003 -2.9544997e-003 -3.3645398e-003  7.4128644e-004 -5.0139737e-004  9.3428465e-005  4.6563887e-003 -1.6151202e-003
 -2.3574764e-005 -4.5315742e-005 -6.6139282e-005 -8.3049486e-005 -7.8921934e-005 -1.0253061e-003 -2.4426536e-003 -2.9003486e-003 -2.9157151e-003 -3.3797386e-003 -1.2082332e-004  1.2430038e-003  8.9026441e-004  3.6161000e-003 -8.5415586e-004
 -3.3763651e-005 -6.9568015e-005 -9.4999514e-005 -1.1196125e-004 -1.1266380e-004 -1.0138437e-003 -2.4050544e-003 -2.8702021e-003 -2.8686512e-003 -3.3671921e-003 -9.4333938e-004  2.8901125e-003  1.7871511e-003  2.4093091e-003  1.1060219e-005
 -4.3705190e-005 -9.3191133e-005 -1.2333912e-004 -1.4029139e-004 -1.4606270e-004 -9.7576121e-004 -2.3170660e-003 -2.7961146e-003 -2.7995284e-003 -3.3110461e-003 -1.7206851e-003  4.3914167e-003  2.7486809e-003  1.1201725e-003  9.3506662e-004
 -5.3136027e-005 -1.1569409e-004 -1.5072117e-004 -1.6782688e-004 -1.7868547e-004 -9.1164052e-004 -2.1813205e-003 -2.6786602e-003 -2.7097012e-003 -3.2119484e-003 -2.4605562e-003  5.7137369e-003  3.7290307e-003 -1.5685617e-004  1.8701449e-003
 -6.1881781e-005 -1.3669657e-004 -1.7679978e-004 -1.9444637e-004 -2.1019074e-004 -8.3866804e-004 -2.0173061e-003 -2.5354783e-003 -2.6161449e-003 -3.0876053e-003 -3.1545844e-003  6.8349171e-003  4.6788531e-003 -1.3252526e-003  2.7694201e-003
 -6.9922411e-005 -1.5599742e-004 -2.0139122e-004 -2.2017676e-004 -2.4039978e-004 -7.7049065e-004 -1.8413577e-003 -2.3813570e-003 -2.5315526e-003 -2.9528370e-003 -3.7736203e-003  7.7382598e-003  5.5491824e-003 -2.2954495e-003  3.5883411e-003
 -7.7464994e-005 -1.7365221e-004 -2.2455460e-004 -2.4526026e-004 -2.6937684e-004 -7.3881664e-004 -1.6884761e-003 -2.2500682e-003 -2.4863084e-003 -2.8414047e-003 -4.2476739e-003  8.4127569e-003  6.2995843e-003 -2.9902450e-003  4.2897828e-003
 -8.4932971e-005 -1.8997043e-004 -2.4659202e-004 -2.7014275e-004 -2.9742888e-004 -7.5516995e-004 -1.5744426e-003 -2.1564168e-003 -2.4907937e-003 -2.7680806e-003 -4.4821454e-003  8.8480164e-003  6.8979738e-003 -3.3528181e-003  4.8431507e-003
 -9.2782385e-005 -2.0534191e-004 -2.6787713e-004 -2.9529348e-004 -3.2493406e-004 -8.1456032e-004 -1.4995359e-003 -2.0998994e-003 -2.5393466e-003 -2.7323140e-003 -4.3907729e-003  9.0386697e-003  7.3212410e-003 -3.3484032e-003  5.2271329e-003
 -1.0141886e-004 -2.2016288e-004 -2.8878303e-004 -3.2112725e-004 -3.5226937e-004 -9.1192730e-004 -1.4647413e-003 -2.0808878e-003 -2.6267673e-003 -2.7344064e-003 -3.9061437e-003  8.9888166e-003  7.5575329e-003 -2.9645054e-003  5.4325670e-003
 -1.1115654e-004 -2.3480109e-004 -3.0964900e-004 -3.4796864e-004 -3.7977714e-004 -1.0340812e-003 -1.4633636e-003 -2.0922262e-003 -2.7402554e-003 -2.7670997e-003 -2.9907816e-003  8.7122748e-003  7.6055795e-003 -2.2118891e-003  5.4620741e-003
 -1.2211334e-004 -2.4949331e-004 -3.3067948e-004 -3.7595196e-004 -4.0766361e-004 -1.1550539e-003 -1.4758792e-003 -2.1140904e-003 -2.8545929e-003 -2.8104166e-003 -1.6575991e-003  8.2338139e-003  7.4726599e-003 -1.1232387e-003  5.3294116e-003
